"KIDSDRIV","PLCYDATE","TRAVTIME","CAR_USE","BLUEBOOK","INITDATE","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_DATE","CLM_FLAG","BIRTH","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","YEARQTR"
0,1997-10-04,29,"Commercial","$31780 ",1997-09-29,1,2,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1948-09-30,"41-60","41-60M",0,8,"$74003 ","M","Yes","No","Blue Collar","High School","$249395 ",10,"Rural","1997Q4"
0,1993-11-03,32,"Private","$11030 ",1980-11-06,13,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-08-09,"41-60","41-60F",0,10,"$28129 ","F","Yes","No","Clerical","High School","$162420 ",1,"Rural","1993Q4"
0,1994-09-05,40,"Private","$25280 ",1988-09-06,6,1,"Pickup","no","$2596 ",2,"No",2,"$0 ",NA,"No",1933-03-30,">60",">60M",0,15,"$35095 ","M","Yes","No","Manager","Bachelors","$200581 ",17,"Urban","1994Q3"
3,1994-01-21,44,"Private","$5590 ",1993-12-16,1,2,"SUV","no","$0 ",0,"No",0,"$4898 ",1994-10-06,"Yes",1945-12-04,"41-60","41-60M",0,10,"$58049 ","M","Yes","No","Manager","Masters","$186384 ",15,"Urban","1994Q1"
0,1997-04-23,27,"Private","$27020 ",1991-04-25,6,1,"Sedan","yes","$0 ",0,"No",3,"$0 ",NA,"No",1942-09-04,"41-60","41-60M",0,NA,"$77686 ","M","Yes","No","Doctor","PhD","$240777 ",NA,"Urban","1997Q2"
0,1993-11-16,29,"Private","$22630 ",1993-10-11,1,3,"Sedan","yes","$0 ",0,"No",2,"$0 ",NA,"No",1953-09-25,"41-60","41-60M",0,NA,"$60213 ","M","Yes","No","Professional","High School","$216721 ",7,"Urban","1993Q4"
0,1994-10-19,30,"Private","$12120 ",1990-10-12,4,3,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1952-09-25,"41-60","41-60M",0,15,"$57446 ","M","Yes","No","Professional","High School","$205310 ",7,"Highly Urban","1994Q4"
0,1994-10-19,30,"Commercial","$25090 ",1990-10-12,4,3,"Panel Truck","no","$0 ",0,"No",1,"$5324 ",1995-05-31,"Yes",1952-09-25,"41-60","41-60M",0,15,"$57446 ","M","Yes","No","Professional","High School","$205310 ",7,"Highly Urban","1994Q4"
0,1995-12-05,34,"Private","$7430 ",1995-12-05,1,1,"SUV","no","$0 ",0,"No",4,"$0 ",NA,"No",1964-04-13,"25-40","25-40F",0,10,"$90519 ","F","Yes","No","Lawyer","Masters","$248221 ",18,"Urban","1995Q4"
0,1993-07-12,46,"Private","$9130 ",1983-07-15,10,1,"SUV","no","$5177 ",2,"No",6,"$0 ",NA,"No",1961-12-21,"25-40","25-40F",2,13,"$39324 ","F","No","Yes","Home Maker","Bachelors","$151114 ",10,"Highly Urban","1993Q3"
2,1997-09-05,35,"Commercial","$5800 ",1997-10-23,1,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1956-05-07,"41-60","41-60F",2,11,"$98429 ","F","Yes","No","Blue Collar","High School","$260696 ",7,"Rural","1997Q3"
0,1996-05-30,32,"Commercial","$19310 ",1992-06-18,4,2,"Van","yes","$27959 ",1,"No",0,"$4805 ",1997-01-08,"Yes",1949-10-27,"41-60","41-60M",0,9,"$78083 ","M","No","No","","Masters","$0 ",1,"Highly Urban","1996Q2"
0,1997-06-22,53,"Private","$14310 ",1994-06-18,3,2,"Sedan","no","$3491 ",3,"No",0,"$0 ",NA,"No",1948-10-27,"41-60","41-60M",0,9,"$103721 ","M","No","No","Lawyer","Masters","$0 ",13,"Highly Urban","1997Q2"
0,1998-07-30,30,"Commercial","$19150 ",1992-07-31,6,1,"Sports Car","no","$7248 ",3,"No",3,"$0 ",NA,"No",1965-01-12,"25-40","25-40F",3,14,"$95191 ","F","Yes","No","Blue Collar","Bachelors","$269159 ",11,"Highly Urban","1998Q3"
0,1996-11-27,5,"Commercial","$23490 ",1985-12-15,11,3,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1942-06-22,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Home Maker","PhD","$125266 ",8,"Highly Urban","1996Q4"
0,1995-12-04,43,"Commercial","$33750 ",1989-12-14,6,3,"Panel Truck","no","$6016 ",1,"No",5,"$0 ",NA,"No",1941-06-22,"41-60","41-60F",0,13,"$69214 ","F","Yes","No","Home Maker","PhD","$225537 ",18,"Urban","1995Q4"
0,1997-12-28,27,"Private","$11300 ",1993-12-29,4,1,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1966-01-21,"25-40","25-40F",1,0,"$0 ","F","Yes","No","Home Maker","High School","",8,"Rural","1997Q4"
1,1998-11-25,18,"Private","$17910 ",1998-11-25,1,1,"Sedan","yes","$41844 ",3,"No",1,"$0 ",NA,"No",1944-03-14,"41-60","41-60M",1,11,"$31875 ","M","No","Yes","Blue Collar","<High School","$0 ",1,"Urban","1998Q4"
0,1998-02-11,13,"Private","$15290 ",1998-02-05,1,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1958-07-01,"41-60","41-60F",0,13,"$96886 ","F","Yes","No","Professional","Bachelors","$256416 ",10,"Urban","1998Q1"
0,1997-01-23,66,"Commercial","$26420 ",1990-02-07,7,2,"Pickup","no","$0 ",0,"No",1,"$0 ",NA,"No",1957-07-01,"41-60","41-60F",0,13,"$78552 ","F","Yes","No","Professional","Bachelors","$246264 ",9,"Rural","1997Q1"
0,1998-04-11,9,"Commercial","$7300 ",1998-04-04,1,3,"SUV","no","$0 ",0,"Yes",4,"$5141 ",1998-12-05,"Yes",1940-12-12,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Student","High School","$0 ",1,"Urban","1998Q2"
0,1996-11-03,55,"Commercial","$33220 ",1996-11-03,1,1,"Panel Truck","yes","$0 ",0,"No",2,"$0 ",NA,"No",1962-04-11,"25-40","25-40M",1,11,"$92633 ","M","Yes","No","Blue Collar","High School","$268718 ",7,"Rural","1996Q4"
0,1998-06-04,20,"Commercial","$19930 ",1995-06-05,3,1,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1947-07-16,"41-60","41-60F",0,10,"","F","Yes","No","Professional","Bachelors","$180747 ",13,"Urban","1998Q2"
0,1998-06-04,5,"Private","$8070 ",1998-06-05,1,3,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1955-12-17,"41-60","41-60F",0,11,"$23486 ","F","No","No","Home Maker","Bachelors","$0 ",12,"Rural","1998Q2"
0,1993-07-07,32,"Private","$7320 ",1990-07-08,3,1,"SUV","no","$8498 ",2,"No",4,"$0 ",NA,"No",1943-10-28,"41-60","41-60F",0,15,"$25632 ","F","No","No","Home Maker","Bachelors","$0 ",8,"Urban","1993Q3"
0,1997-04-12,44,"Private","$9380 ",1993-04-13,4,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1958-11-03,"41-60","41-60F",0,7,"$37771 ","F","Yes","No","Home Maker","Bachelors","$169247 ",11,"Rural","1997Q2"
0,1993-12-23,18,"Commercial","$22820 ",1993-12-23,1,1,"Panel Truck","yes","$0 ",0,"No",1,"$8047 ",1994-08-01,"Yes",1953-10-10,"41-60","41-60M",0,NA,"$109953 ","M","No","No","","Masters","$323579 ",12,"Urban","1993Q4"
1,1996-03-25,29,"Commercial","$4250 ",1989-03-30,7,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1956-02-27,"41-60","41-60M",2,14,"$12259 ","M","No","Yes","Student","Bachelors","$0 ",9,"Rural","1996Q1"
0,1997-08-01,27,"Commercial","$7500 ",1997-08-12,1,2,"Pickup","no","$7888 ",2,"No",0,"$0 ",NA,"No",1956-10-07,"41-60","41-60M",2,14,"$17026 ","M","Yes","No","Clerical","<High School","$146136 ",5,"Urban","1997Q3"
0,1993-08-23,39,"Private","$12070 ",1990-08-31,3,3,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1953-03-06,"41-60","41-60F",0,5,"$108701 ","F","Yes","No","Manager","Masters","$337340 ",17,"Urban","1993Q3"
0,1993-07-22,39,"Private","$15590 ",1986-09-01,7,3,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1951-03-07,"41-60","41-60F",0,5,"$92868 ","F","Yes","No","Manager","Masters","$256927 ",9,"Urban","1993Q3"
0,1995-10-09,31,"Commercial","$28970 ",1991-08-31,4,3,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1951-03-07,"41-60","41-60F",0,5,"$92868 ","F","Yes","No","Manager","Masters","$256927 ",9,"Urban","1995Q4"
2,1994-02-11,49,"Commercial","$12470 ",1990-02-12,4,1,"Sports Car","no","$0 ",0,"No",5,"$0 ",NA,"No",1938-01-16,">60",">60F",2,13,"$48734 ","F","Yes","No","Blue Collar","High School","$207509 ",1,"Rural","1994Q1"
0,1998-07-17,23,"Private","$43510 ",1998-07-17,1,1,"SUV","no","$6302 ",2,"No",2,"$0 ",NA,"No",1948-07-09,"41-60","41-60F",0,12,"$221817 ","F","Yes","No","Doctor","PhD","$551915 ",16,"Highly Urban","1998Q3"
0,1999-05-09,30,"Private","$6000 ",1999-05-09,1,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1944-01-14,"41-60","41-60M",0,13,"$44967 ","M","Yes","No","Clerical","High School","$205531 ",9,"Urban","1999Q2"
0,1994-09-17,22,"Private","$10500 ",1994-09-17,1,1,"SUV","no","$0 ",0,"No",3,"$0 ",NA,"No",1961-05-18,"25-40","25-40F",2,12,"$26074 ","F","Yes","No","Clerical","High School","$167980 ",1,"Highly Urban","1994Q3"
0,1996-07-10,27,"Private","$18080 ",1992-07-11,4,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1948-11-28,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Home Maker","Masters","$73210 ",18,"Urban","1996Q3"
0,1998-03-24,44,"Private","$13570 ",1988-03-26,10,1,"Sports Car","no","$0 ",0,"No",0,"$4037 ",1998-04-28,"Yes",1938-04-23,">60",">60F",0,14,"$59690 ","F","Yes","No","Lawyer","PhD","$232227 ",14,"Urban","1998Q1"
0,1995-07-02,24,"Private","$22680 ",1989-07-03,6,1,"Sedan","yes","$6314 ",2,"No",5,"$0 ",NA,"No",1954-10-03,"41-60","41-60M",0,13,"$69158 ","M","No","No","Professional","Masters","$0 ",16,"Highly Urban","1995Q3"
0,1997-12-23,20,"Commercial","$11920 ",1993-12-07,4,2,"Pickup","yes","$2043 ",1,"No",1,"$25695 ",1998-10-02,"Yes",1972-08-28,"25-40","25-40M",3,9,"$45803 ","M","No","Yes","Blue Collar","High School","",1,"Urban","1997Q4"
0,1997-09-19,50,"Private","$9560 ",1990-09-16,7,2,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1946-01-08,"41-60","41-60F",0,13,"$59781 ","F","Yes","No","Home Maker","Bachelors","$246460 ",1,"Urban","1997Q3"
0,1998-02-15,29,"Commercial","$6600 ",1994-02-16,4,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1948-03-05,"41-60","41-60M",0,0,"$0 ","M","Yes","No","Student","High School","$109799 ",7,"Urban","1998Q1"
1,1997-11-24,46,"Private","$13540 ",1997-11-24,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1962-04-26,"25-40","25-40F",4,16,"$50822 ","F","Yes","No","Clerical","High School","$161182 ",1,"Highly Rural","1997Q4"
0,1997-03-18,16,"Commercial","$8850 ",1994-04-10,3,2,"SUV","no","$0 ",0,"No",0,"$2251 ",1997-06-06,"Yes",1950-11-24,"41-60","41-60F",0,11,"$73806 ","F","No","No","Blue Collar","High School","$216274 ",1,"Urban","1997Q1"
0,1993-12-14,29,"Commercial","$9160 ",1988-01-06,6,2,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1944-07-27,"41-60","41-60M",0,12,"$51512 ","M","No","No","Clerical","Bachelors","$0 ",4,"Rural","1993Q4"
0,1994-08-05,20,"Commercial","$10470 ",1994-08-05,1,1,"Pickup","no","$27667 ",1,"Yes",4,"$0 ",NA,"No",1957-07-07,"41-60","41-60M",0,NA,"$92395 ","M","Yes","No","Blue Collar","Bachelors","$277497 ",11,"Highly Urban","1994Q3"
0,1997-05-22,25,"Commercial","$16230 ",1997-05-22,1,1,"Van","yes","$5330 ",1,"No",0,"$3884 ",1997-06-19,"Yes",1958-04-23,"41-60","41-60M",1,13,"$24660 ","M","Yes","No","Professional","High School","$147588 ",1,"Highly Urban","1997Q2"
0,1994-03-16,40,"Private","$15820 ",1994-03-09,1,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-11-24,"41-60","41-60M",0,11,"$28063 ","M","No","No","Clerical","High School","$114907 ",8,"Urban","1994Q1"
0,1993-06-30,54,"Commercial","$20580 ",1982-07-03,11,1,"Van","yes","$2601 ",1,"No",0,"$1828 ",1993-07-02,"Yes",1939-06-16,"41-60","41-60M",3,17,"$35092 ","M","Yes","No","Professional","Masters","",13,"Highly Urban","1993Q2"
0,1996-01-31,16,"Commercial","$1500 ",1996-03-13,1,2,"Sports Car","no","$0 ",0,"No",2,"$0 ",NA,"No",1954-04-04,"41-60","41-60F",2,12,"$47343 ","F","Yes","No","Blue Collar","High School","$218313 ",8,"Rural","1996Q1"
0,1993-10-16,45,"Private","$12580 ",1983-10-26,10,4,"SUV","no","$7450 ",1,"No",3,"$0 ",NA,"No",1953-02-20,"41-60","41-60F",0,8,"$48656 ","F","Yes","No","Blue Collar","Bachelors","$194871 ",7,"Rural","1993Q4"
0,1995-11-07,31,"Commercial","$30870 ",1991-10-24,4,4,"Sports Car","no","$0 ",0,"No",3,"$0 ",NA,"No",1952-02-21,"41-60","41-60F",0,8,"$36234 ","F","Yes","No","Manager","Bachelors","$151414 ",5,"Urban","1995Q4"
0,1994-12-15,32,"Private","$9820 ",1987-10-25,7,4,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1951-02-21,"41-60","41-60F",0,8,"$47288 ","F","Yes","No","Manager","Bachelors","$191476 ",10,"Urban","1994Q4"
0,1994-11-12,32,"Private","$5120 ",1988-10-24,6,4,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1951-02-21,"41-60","41-60F",0,8,"$47288 ","F","Yes","No","Manager","Bachelors","$191476 ",10,"Urban","1994Q4"
1,1997-06-24,5,"Commercial","$3950 ",1993-06-25,4,1,"SUV","no","$4227 ",2,"No",0,"$0 ",NA,"No",1960-05-25,"25-40","25-40F",2,14,"$24546 ","F","Yes","No","Blue Collar","High School","$147125 ",10,"Urban","1997Q2"
0,1998-04-05,36,"Private","$6500 ",1991-04-07,7,1,"Pickup","yes","$0 ",0,"No",1,"$0 ",NA,"No",1949-10-14,"41-60","41-60M",0,9,"$154602 ","M","No","No","Lawyer","Masters","$0 ",11,"Urban","1998Q2"
3,1998-06-15,27,"Commercial","$29170 ",1992-06-16,6,1,"Panel Truck","yes","$0 ",0,"No",4,"$4541 ",1998-07-22,"Yes",1961-08-21,"25-40","25-40M",3,14,"$60854 ","M","Yes","No","","Masters","",NA,"Urban","1998Q2"
0,1995-07-20,35,"Private","$6400 ",1991-07-21,4,1,"Sports Car","no","$5761 ",3,"No",0,"$0 ",NA,"No",1950-09-01,"41-60","41-60F",0,8,"$1133 ","F","Yes","No","Home Maker","<High School","$117420 ",1,"Urban","1995Q3"
0,1994-11-28,9,"Private","$10540 ",1994-11-28,1,1,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1953-07-17,"41-60","41-60F",0,7,"$44358 ","F","Yes","No","Clerical","<High School","$169297 ",6,"Highly Rural","1994Q4"
0,1996-10-10,22,"Private","$13850 ",1992-10-11,4,1,"Sedan","yes","$0 ",0,"No",3,"$0 ",NA,"No",1946-09-07,"41-60","41-60M",0,13,"$70494 ","M","Yes","No","Manager","PhD","$227305 ",15,"Urban","1996Q4"
0,1997-11-09,32,"Private","$18150 ",1997-11-11,1,3,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1944-04-19,"41-60","41-60F",0,15,"$39422 ","F","Yes","No","Clerical","High School","$173117 ",8,"Urban","1997Q4"
0,1994-11-04,45,"Commercial","$28690 ",1984-11-14,10,3,"Pickup","no","$11068 ",3,"No",0,"$6528 ",1995-02-18,"Yes",1941-04-20,"41-60","41-60F",0,15,"$43393 ","F","Yes","No","Blue Collar","High School","$157054 ",NA,"Highly Urban","1994Q4"
0,1995-06-01,46,"Private","$15100 ",1995-06-01,1,1,"Sedan","yes","$0 ",0,"No",2,"$0 ",NA,"No",1933-07-29,">60",">60M",2,10,"","M","Yes","No","Professional","Bachelors","$249286 ",NA,"Rural","1995Q2"
0,1994-05-30,99,"Private","$9440 ",1988-05-31,6,1,"Sports Car","no","$1769 ",3,"No",3,"$0 ",NA,"No",1969-02-07,"25-40","25-40F",3,14,"$49450 ","F","No","Yes","Clerical","Bachelors","$225886 ",10,"Highly Rural","1994Q2"
0,1995-07-18,6,"Private","$9800 ",1988-07-23,7,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1959-12-01,"25-40","25-40F",0,12,"","F","Yes","No","Manager","PhD","$233181 ",10,"Urban","1995Q3"
0,1994-11-13,32,"Private","$13160 ",1990-11-14,4,1,"Sports Car","no","$10412 ",1,"No",6,"$0 ",NA,"No",1956-01-21,"41-60","41-60F",1,0,"$0 ","F","No","Yes","Home Maker","Masters","$0 ",13,"Highly Urban","1994Q4"
0,1993-08-26,45,"Commercial","$7400 ",1990-08-27,3,1,"Pickup","yes","$3903 ",4,"No",3,"$1098 ",1993-09-29,"Yes",1940-07-23,"41-60","41-60M",2,0,"","M","Yes","No","Student","Bachelors","$119473 ",11,"Urban","1993Q3"
0,1999-02-14,31,"Private","$11940 ",1992-02-16,7,1,"Pickup","yes","$974 ",2,"No",6,"$0 ",NA,"No",1957-11-08,"41-60","41-60M",0,12,"$47660 ","M","Yes","No","Professional","Masters","$180206 ",18,"Highly Urban","1999Q1"
0,1995-01-05,51,"Private","$16550 ",1995-01-05,1,1,"Sedan","yes","$0 ",0,"No",1,"$2610 ",1995-05-21,"Yes",1953-12-31,"41-60","41-60M",1,9,"$51221 ","M","Yes","No","Clerical","<High School","$166715 ",6,"Highly Urban","1995Q1"
0,1995-05-22,40,"Private","$14390 ",1988-05-29,7,2,"SUV","no","$6880 ",3,"No",0,"$0 ",NA,"No",1950-03-30,"41-60","41-60F",0,14,"$74669 ","F","Yes","No","Professional","Bachelors","$245513 ",NA,"Urban","1995Q2"
0,1998-04-08,25,"Private","$9100 ",1993-05-12,5,2,"SUV","no","$5289 ",2,"No",1,"$0 ",NA,"No",1980-05-05,"16-24","16-24F",2,0,"$0 ","F","Yes","No","Student","<High School","$106041 ",1,"Rural","1998Q2"
0,1999-03-08,31,"Private","$19390 ",1999-03-08,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1961-06-29,"25-40","25-40F",0,8,"$118057 ","F","Yes","No","Manager","Bachelors","$298339 ",9,"Urban","1999Q1"
2,1996-09-25,5,"Private","$11500 ",1986-09-28,10,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1961-07-12,"25-40","25-40F",2,10,"$61957 ","F","Yes","No","Blue Collar","High School","$233449 ",1,"Highly Rural","1996Q3"
0,1998-08-23,13,"Private","$28530 ",1998-08-23,1,1,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1951-01-16,"41-60","41-60F",0,12,"$212960 ","F","Yes","No","Doctor","PhD","$533713 ",14,"Urban","1998Q3"
0,1993-05-02,18,"Private","$12740 ",1989-05-24,4,3,"Sedan","yes","$13415 ",3,"No",3,"$0 ",NA,"No",1971-11-11,"25-40","25-40M",1,13,"$84448 ","M","No","Yes","Professional","Bachelors","$0 ",8,"Urban","1993Q2"
0,1994-10-04,29,"Commercial","$13400 ",1988-10-05,6,1,"Sedan","no","$0 ",0,"No",1,"$2819 ",1995-03-09,"Yes",1956-01-31,"41-60","41-60M",0,11,"$69071 ","M","No","No","Blue Collar","High School","$214053 ",12,"Highly Urban","1994Q4"
0,1998-07-13,21,"Private","$8130 ",1995-07-14,3,1,"SUV","no","$7852 ",1,"No",10,"$1856 ",1998-08-10,"Yes",1953-12-22,"41-60","41-60F",2,13,"$21335 ","F","No","Yes","Clerical","<High School","$0 ",1,"Highly Urban","1998Q3"
2,1997-08-14,5,"Commercial","$27200 ",1993-08-07,4,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1963-08-03,"25-40","25-40F",2,12,"$130540 ","F","No","Yes","Blue Collar","Bachelors","$344195 ",9,"Highly Rural","1997Q3"
2,1997-08-27,5,"Commercial","$35990 ",1997-08-06,1,2,"Van","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1963-08-03,"25-40","25-40F",2,12,"$130540 ","F","No","Yes","Blue Collar","Bachelors","$344195 ",9,"Highly Rural","1997Q3"
0,1997-04-16,55,"Private","$6960 ",1997-05-01,1,2,"SUV","no","$0 ",0,"No",2,"$4875 ",1997-07-26,"Yes",1954-03-28,"41-60","41-60M",3,14,"$94325 ","M","Yes","No","Lawyer","Masters","$301739 ",14,"Urban","1997Q2"
0,1998-01-29,58,"Private","$19600 ",1985-01-13,13,2,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1953-03-28,"41-60","41-60F",0,7,"$8588 ","F","Yes","No","Home Maker","Masters","$119058 ",10,"Rural","1998Q1"
0,1998-04-28,55,"Private","$12710 ",1995-06-01,3,2,"Sedan","yes","$24718 ",2,"No",0,"$0 ",NA,"No",1970-09-15,"25-40","25-40M",0,NA,"$0 ","M","Yes","No","Student","<High School","$83783 ",5,"Urban","1998Q2"
0,1995-06-02,22,"Private","$9050 ",1995-06-01,1,2,"Pickup","no","$10152 ",2,"No",5,"$0 ",NA,"No",1967-09-16,"25-40","25-40M",0,0,"$0 ","M","Yes","No","Student","<High School","$0 ",1,"Urban","1995Q2"
0,1997-07-02,39,"Commercial","$14230 ",1997-06-26,1,4,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1961-10-21,"25-40","25-40M",0,NA,"$3136 ","M","No","No","Student","<High School","$0 ",8,"Urban","1997Q3"
0,1993-10-11,48,"Private","$14440 ",1983-10-14,10,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1951-06-06,"41-60","41-60F",0,8,"$81389 ","F","Yes","No","Professional","Bachelors","$247569 ",11,"Highly Urban","1993Q4"
0,1993-12-28,42,"Private","$10930 ",1986-11-22,7,2,"Sports Car","yes","$0 ",0,"No",4,"$0 ",NA,"No",1936-08-15,">60",">60M",0,13,"$31269 ","M","Yes","No","Professional","High School","$201461 ",1,"Rural","1993Q4"
0,1993-12-25,42,"Private","$29400 ",1987-11-22,6,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1936-08-15,">60",">60M",0,13,"$31269 ","M","Yes","No","Professional","High School","$201461 ",1,"Rural","1993Q4"
0,1997-08-19,27,"Private","$18480 ",1993-08-05,4,2,"SUV","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1948-01-29,"41-60","41-60F",0,13,"$109056 ","F","Yes","No","Lawyer","Masters","$307278 ",14,"Highly Urban","1997Q3"
0,1994-11-03,52,"Commercial","$18190 ",1994-10-30,1,2,"Van","yes","$0 ",0,"No",2,"$0 ",NA,"No",1957-09-21,"41-60","41-60M",0,12,"$124867 ","M","Yes","No","","Masters","$312242 ",15,"Highly Urban","1994Q4"
0,1998-09-12,35,"Private","$15240 ",1992-09-09,6,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1951-06-20,"41-60","41-60M",0,11,"$89404 ","M","No","No","Manager","Bachelors","$288123 ",11,"Urban","1998Q3"
0,1998-09-15,35,"Private","$15240 ",1995-09-09,3,2,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1951-06-20,"41-60","41-60M",0,11,"$89404 ","M","No","No","Manager","Bachelors","$288123 ",11,"Urban","1998Q3"
0,1996-01-03,44,"Private","$6080 ",1990-01-04,6,1,"SUV","no","$2321 ",3,"No",0,"$3559 ",1996-07-25,"Yes",1966-12-21,"25-40","25-40F",1,12,"$13847 ","F","Yes","No","Clerical","High School","$129852 ",10,"Urban","1996Q1"
0,1993-11-06,23,"Commercial","$13820 ",1989-11-07,4,1,"Sedan","no","$0 ",0,"No",1,"$0 ",NA,"No",1943-11-20,"41-60","41-60F",0,2,"$68204 ","F","Yes","No","Blue Collar","Bachelors","$226828 ",NA,"Rural","1993Q4"
0,1994-04-14,45,"Private","$13640 ",1984-04-16,10,1,"Sedan","yes","$3265 ",2,"No",1,"$0 ",NA,"No",1958-07-31,"41-60","41-60M",0,11,"$29541 ","M","Yes","No","Manager","High School","$204260 ",1,"Urban","1994Q2"
0,1996-09-14,23,"Private","$26730 ",1976-09-19,20,1,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1953-12-22,"41-60","41-60F",1,8,"$47389 ","F","No","Yes","Home Maker","Bachelors","$204888 ",9,"Urban","1996Q3"
0,1994-09-13,37,"Commercial","$17540 ",1980-09-16,14,1,"Van","yes","$36562 ",3,"Yes",4,"$0 ",NA,"No",1954-04-20,"41-60","41-60M",1,8,"$45105 ","M","Yes","No","","Masters","$181896 ",9,"Highly Urban","1994Q3"
0,1993-09-28,61,"Private","$8290 ",1989-09-29,4,1,"SUV","no","$0 ",0,"Yes",3,"$0 ",NA,"No",1961-09-25,"25-40","25-40F",1,9,"$10631 ","F","No","Yes","Student","High School","$0 ",6,"Highly Rural","1993Q3"
0,1998-08-18,15,"Private","$11080 ",1992-08-19,6,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1953-05-13,"41-60","41-60M",0,13,"$49838 ","M","Yes","No","Clerical","High School","$159152 ",9,"Highly Urban","1998Q3"
0,1996-01-17,37,"Commercial","$15640 ",1996-01-17,1,1,"SUV","no","$7628 ",2,"No",0,"$5802 ",1996-05-31,"Yes",1971-11-09,"25-40","25-40F",3,11,"$57417 ","F","No","Yes","Blue Collar","Bachelors","$144443 ",8,"Urban","1996Q1"
0,1996-12-20,39,"Private","$15080 ",1990-01-27,7,2,"Sedan","no","$0 ",0,"No",3,"$0 ",NA,"No",1961-09-28,"25-40","25-40M",0,12,"$97821 ","M","Yes","No","Manager","Masters","$268333 ",10,"Urban","1996Q4"
0,1995-02-19,20,"Commercial","$5500 ",1992-01-27,3,2,"Pickup","yes","$7756 ",2,"No",4,"$2737 ",1995-11-28,"Yes",1959-09-29,"25-40","25-40M",0,12,"$130381 ","M","Yes","No","","Masters","$324844 ",20,"Highly Urban","1995Q1"
0,1997-11-15,22,"Commercial","$11940 ",1987-11-22,10,2,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1951-10-18,"41-60","41-60M",0,8,"$137411 ","M","No","No","Blue Collar","Bachelors","$391680 ",4,"Urban","1997Q4"
1,1997-06-18,32,"Private","$11510 ",1987-06-21,10,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1956-07-14,"41-60","41-60F",2,15,"$48999 ","F","Yes","No","Professional","Bachelors","$223626 ",NA,"Urban","1997Q2"
0,1997-01-17,22,"Private","$5980 ",1993-01-18,4,1,"Pickup","yes","$6033 ",3,"No",2,"$0 ",NA,"No",1965-09-02,"25-40","25-40M",0,8,"$102728 ","M","No","No","Manager","Bachelors","$310619 ",7,"Urban","1997Q1"
