"KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","AGE_YEARS","AGE_CAR"
0,36,"Private",3470,1,1,"Sedan","yes",0,0,"No",2,0,"No","41-60","41-60M",0,13,19657,"M","No","No","Professional","<High School",0,5,"Urban",52,0
1,9,"Private",4250,1,1,"SUV","no",0,0,"No",1,0,"No","41-60","41-60F",3,14,27508,"F","No","Yes","Home Maker","Masters",154602,14,"Rural",43,0
0,25,"Private",9590,4,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,13,78432,"F","Yes","No","Manager","Bachelors",259622,1,"Urban",40,4
0,35,"Private",21730,1,2,"Van","no",0,0,"No",2,0,"No","41-60","41-60M",0,11,186632,"M","Yes","No","Manager","PhD",483645,13,"Urban",57,0
0,36,"Private",22460,3,1,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",0,14,98980,"M","Yes","No","Doctor","PhD",335018,18,"Urban",49,3
0,14,"Private",6500,1,1,"SUV","no",0,0,"No",0,4805,"Yes","41-60","41-60F",0,15,41447,"F","Yes","No","Manager","Bachelors",148330,7,"Urban",48,0
0,22,"Private",1500,1,1,"Sedan","no",4724,2,"No",0,0,"No","41-60","41-60M",0,12,111783,"M","No","No","Manager","Bachelors",0,15,"Urban",42,0
1,6,"Private",9860,1,1,"Sports Car","no",0,0,"Yes",0,2982,"Yes","41-60","41-60F",2,10,38563,"F","No","Yes","Lawyer","Masters",0,11,"Urban",44,0
0,50,"Private",1500,1,1,"Sedan","yes",3850,1,"No",1,0,"No","41-60","41-60M",0,11,54344,"M","No","No","Manager","Bachelors",0,10,"Urban",48,0
0,42,"Private",14070,10,1,"Sedan","no",1128,1,"No",0,0,"No","25-40","25-40M",2,10,31993,"M","No","Yes","Blue Collar","<High School",0,6,"Highly Urban",37,10
0,50,"Private",6980,6,3,"Pickup","no",0,0,"No",1,0,"No","25-40","25-40M",1,13,75128,"M","Yes","No","Clerical","Bachelors",171886,14,"Highly Urban",36,6
0,50,"Private",15730,1,3,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",1,13,27377,"M","Yes","No","Clerical","<High School",154602,8,"Rural",37,0
0,36,"Commercial",18780,6,1,"Van","yes",4188,2,"No",3,2493,"Yes","41-60","41-60M",0,13,125753,"M","Yes","No","Manager","Masters",154602,8,"Urban",42,6
0,18,"Private",9470,6,2,"SUV","yes",35070,2,"Yes",0,4447,"Yes",">60",">60M",0,9,59563,"M","Yes","No","Professional","Bachelors",233352,11,"Highly Urban",61,6
0,32,"Private",14110,4,2,"SUV","yes",3628,2,"No",3,0,"No",">60",">60M",0,9,61059,"M","Yes","No","Lawyer","Masters",229924,18,"Highly Urban",61,4
2,50,"Private",19400,3,3,"SUV","no",0,0,"No",3,5146,"Yes","25-40","25-40F",2,13,141969,"F","No","Yes","Manager","PhD",0,16,"Urban",37,3
0,41,"Commercial",6100,6,1,"SUV","no",8151,2,"No",4,0,"No","41-60","41-60F",0,12,128083,"F","Yes","No","Blue Collar","Bachelors",342166,10,"Urban",41,6
0,29,"Commercial",23490,4,1,"Panel Truck","yes",0,0,"No",0,0,"No","41-60","41-60M",0,12,124219,"M","Yes","No","","PhD",311476,23,"Urban",38,4
0,16,"Commercial",4800,4,1,"Pickup","no",0,0,"No",5,4979,"Yes","25-40","25-40M",3,0,0,"M","Yes","No","Student","High School",64786,1,"Urban",29,4
0,25,"Private",20670,4,1,"Van","no",3502,3,"No",6,0,"No","41-60","41-60M",0,10,69301,"M","No","No","Clerical","High School",0,7,"Urban",39,4
1,22,"Private",16410,1,1,"Sedan","yes",4403,1,"No",0,0,"No","41-60","41-60M",5,17,149134,"M","Yes","No","Professional","Bachelors",329238,6,"Highly Urban",42,0
0,24,"Commercial",12970,10,4,"Sedan","yes",8917,1,"Yes",5,4289,"Yes","41-60","41-60M",0,10,57607,"M","No","No","Blue Collar","<High School",0,1,"Rural",42,10
0,24,"Commercial",23780,1,4,"Panel Truck","yes",7367,1,"No",5,3930,"Yes","41-60","41-60M",0,11,65659,"M","No","No","Blue Collar","Bachelors",0,13,"Highly Urban",44,0
0,40,"Private",12880,1,4,"Sedan","no",763,2,"No",5,0,"No","41-60","41-60M",0,11,65659,"M","No","No","Blue Collar","Bachelors",0,13,"Highly Urban",46,0
0,54,"Private",12940,1,7,"Sedan","yes",0,0,"No",1,0,"No","16-24","16-24F",1,0,0,"F","No","Yes","Home Maker","<High School",0,7,"Urban",15,0
0,5,"Private",13950,6,7,"Sports Car","no",0,0,"No",2,0,"No","16-24","16-24F",1,10,0,"F","No","Yes","Home Maker","<High School",154602,7,"Urban",12,6
0,44,"Private",19890,6,1,"Sedan","no",0,0,"No",0,0,"No","25-40","25-40F",1,10,111718,"F","Yes","No","Blue Collar","Bachelors",304908,8,"Rural",30,6
0,46,"Private",18460,7,2,"Sedan","yes",1226,1,"No",0,0,"No","41-60","41-60M",0,13,61610,"M","Yes","No","Manager","Bachelors",130264,6,"Urban",44,7
0,46,"Commercial",9200,1,2,"Pickup","yes",0,0,"No",0,0,"No","41-60","41-60M",0,13,61610,"M","Yes","No","Manager","Bachelors",130264,6,"Urban",44,0
1,34,"Commercial",5900,10,1,"Pickup","yes",0,0,"No",2,4537,"Yes","41-60","41-60M",3,16,119998,"M","Yes","No","","PhD",331683,11,"Highly Urban",40,10
0,33,"Private",4700,7,3,"Sports Car","no",8864,1,"No",2,0,"No","25-40","25-40F",4,16,25749,"F","Yes","No","Clerical","High School",128717,1,"Highly Urban",32,7
0,19,"Commercial",6640,4,1,"Pickup","yes",0,0,"No",2,0,"No","41-60","41-60M",0,10,58039,"M","Yes","No","","Masters",273348,15,"Urban",42,4
0,29,"Private",34280,6,2,"Sedan","no",0,0,"No",5,0,"No","41-60","41-60F",0,12,64914,"F","Yes","No","Lawyer","Masters",236516,9,"Urban",51,6
0,41,"Private",13990,5,2,"SUV","no",5531,3,"No",0,0,"No","41-60","41-60F",0,11,78915,"F","No","No","Lawyer","Masters",248764,11,"Urban",46,5
0,38,"Private",21830,4,2,"Pickup","no",1116,1,"No",4,0,"No","41-60","41-60F",0,11,47902,"F","No","No","Manager","Bachelors",0,7,"Urban",45,4
0,39,"Private",14360,1,3,"Sports Car","no",6900,4,"No",4,0,"No","41-60","41-60F",0,10,71735,"F","No","No","Manager","Bachelors",0,6,"Urban",50,0
0,25,"Private",7590,4,2,"SUV","no",0,0,"No",4,0,"No","25-40","25-40F",2,14,61610,"F","No","Yes","Lawyer","Masters",154602,8,"Urban",35,4
0,64,"Private",3680,6,1,"SUV","no",18428,1,"Yes",5,0,"No","25-40","25-40F",1,7,21826,"F","Yes","No","Clerical","High School",114769,9,"Highly Rural",24,6
0,51,"Private",3570,1,1,"SUV","no",0,0,"No",0,4961,"Yes","41-60","41-60F",2,14,20676,"F","Yes","No","Professional","High School",148332,9,"Highly Urban",40,0
0,14,"Private",18910,10,2,"Pickup","no",32915,1,"No",3,0,"No","41-60","41-60F",0,11,106015,"F","Yes","No","Lawyer","Masters",263348,15,"Highly Urban",39,10
2,34,"Private",24180,1,1,"SUV","no",10877,1,"No",5,2723,"Yes","41-60","41-60F",2,15,173572,"F","Yes","No","Lawyer","Masters",447608,25,"Urban",39,0
0,19,"Commercial",9800,1,2,"Sedan","yes",30167,3,"Yes",0,3780,"Yes","41-60","41-60M",0,12,72632,"M","No","No","Blue Collar","Bachelors",240387,11,"Urban",50,0
0,27,"Commercial",17020,1,1,"Van","no",4538,2,"No",7,3180,"Yes","41-60","41-60M",0,11,98572,"M","No","No","Blue Collar","Bachelors",0,10,"Highly Urban",41,0
0,71,"Private",7400,1,1,"SUV","no",2319,2,"No",0,0,"No","41-60","41-60F",0,14,28100,"F","Yes","No","Clerical","High School",116034,10,"Highly Rural",58,0
0,55,"Private",5800,4,2,"Pickup","yes",22464,2,"Yes",3,7505,"Yes","41-60","41-60M",0,10,72894,"M","No","No","Blue Collar","<High School",0,4,"Highly Urban",39,4
0,55,"Private",13090,6,2,"Sedan","yes",537,2,"No",4,0,"No","41-60","41-60M",0,10,72894,"M","No","No","Blue Collar","<High School",0,4,"Highly Urban",39,6
2,28,"Private",15500,6,2,"SUV","no",5306,2,"No",5,3726,"Yes","25-40","25-40F",2,12,102020,"F","No","Yes","Lawyer","Masters",0,1,"Urban",37,6
2,23,"Commercial",19600,1,1,"Sedan","no",3592,3,"No",6,0,"No","41-60","41-60F",2,10,81966,"F","Yes","No","Blue Collar","Bachelors",249463,8,"Highly Urban",44,0
1,55,"Commercial",9700,1,1,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60M",3,7,40036,"M","Yes","No","Blue Collar","High School",190348,7,"Highly Rural",38,0
0,16,"Private",17140,10,1,"Sedan","no",0,0,"No",2,0,"No","41-60","41-60F",0,8,62781,"F","Yes","No","Professional","Bachelors",242381,15,"Highly Urban",51,10
0,84,"Commercial",32130,9,2,"Pickup","no",0,0,"No",1,0,"No","41-60","41-60F",0,13,32713,"F","Yes","No","Clerical","High School",166614,6,"Urban",42,9
0,16,"Private",24930,4,3,"Sedan","no",0,0,"No",3,0,"No","41-60","41-60F",0,10,123143,"F","No","No","Manager","Masters",306368,14,"Urban",41,4
0,34,"Commercial",14000,4,1,"Sedan","no",0,0,"No",1,4953,"Yes","25-40","25-40M",3,16,66525,"M","Yes","No","Blue Collar","High School",228868,9,"Highly Urban",35,4
0,17,"Private",6300,6,2,"Sedan","yes",0,0,"No",1,0,"No","41-60","41-60M",0,8,27499,"M","Yes","No","Manager","Bachelors",118913,10,"Urban",43,6
0,34,"Commercial",24740,4,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,12,114748,"F","Yes","No","Blue Collar","High School",289437,10,"Highly Urban",44,4
0,22,"Private",1500,6,1,"Sedan","yes",0,0,"No",4,0,"No","41-60","41-60M",0,14,26806,"M","Yes","No","Clerical","High School",132117,1,"Highly Urban",48,6
0,17,"Private",17350,6,1,"SUV","no",1430,2,"No",7,3311,"Yes","25-40","25-40F",4,0,0,"F","Yes","No","Home Maker","<High School",86545,5,"Urban",21,6
0,48,"Commercial",14580,6,2,"SUV","no",25433,3,"Yes",1,6027,"Yes","25-40","25-40F",1,11,101767,"F","Yes","No","Blue Collar","High School",284160,9,"Highly Urban",24,6
0,44,"Commercial",4480,11,3,"Pickup","yes",0,0,"No",0,0,"No","25-40","25-40M",2,10,29802,"M","Yes","No","Blue Collar","<High School",149126,1,"Urban",26,11
0,54,"Commercial",9070,1,2,"Pickup","yes",0,0,"No",1,0,"No","41-60","41-60M",0,12,7716,"M","Yes","No","Student","<High School",59860,8,"Highly Urban",44,0
0,18,"Private",1500,4,2,"Sports Car","no",0,0,"No",1,4286,"Yes","25-40","25-40F",0,7,6018,"F","No","No","Student","<High School",154602,7,"Highly Urban",35,4
1,17,"Private",14750,9,3,"Sedan","no",0,0,"No",3,0,"No","41-60","41-60F",2,10,122572,"F","Yes","No","Manager","Masters",315539,13,"Urban",37,9
1,43,"Private",28890,10,3,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",2,15,89534,"F","Yes","No","Manager","Masters",243221,13,"Urban",43,10
0,57,"Commercial",16500,4,2,"Van","no",0,0,"No",0,0,"No","41-60","41-60M",0,7,50491,"M","Yes","No","","Masters",240774,10,"Highly Urban",39,4
0,57,"Private",3930,1,2,"Sedan","no",1156,1,"No",4,6730,"Yes","41-60","41-60M",0,7,50491,"M","Yes","No","","Masters",240774,10,"Highly Urban",39,0
1,57,"Commercial",9260,1,2,"SUV","no",5458,1,"No",8,5728,"Yes","41-60","41-60M",0,12,228376,"M","Yes","No","","PhD",586096,17,"Highly Urban",46,0
0,21,"Commercial",21930,1,4,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,9,2229,"F","No","No","Student","<High School",0,1,"Urban",43,0
0,47,"Commercial",7580,1,4,"Sports Car","no",0,0,"No",0,0,"No","41-60","41-60F",0,0,0,"F","No","No","Student","High School",0,1,"Highly Rural",48,0
0,47,"Private",6520,1,4,"SUV","no",0,0,"Yes",2,0,"No","41-60","41-60F",0,0,0,"F","No","No","Student","High School",0,1,"Highly Rural",47,0
3,47,"Commercial",5800,1,4,"Pickup","yes",0,0,"No",1,3702,"Yes","41-60","41-60M",3,0,0,"M","Yes","No","Student","High School",0,11,"Highly Urban",40,0
3,47,"Private",5800,3,4,"Pickup","yes",5820,3,"No",6,991,"Yes","41-60","41-60M",3,0,0,"M","Yes","No","Student","High School",0,1,"Highly Urban",41,3
3,28,"Private",5700,1,4,"Pickup","no",0,0,"No",3,5126,"Yes","41-60","41-60M",3,0,0,"M","Yes","No","Student","High School",0,1,"Highly Urban",42,0
0,38,"Private",9220,6,1,"Pickup","yes",7575,2,"No",3,0,"No","25-40","25-40M",2,0,0,"M","No","Yes","Student","<High School",0,5,"Urban",29,6
0,29,"Commercial",10980,1,1,"Pickup","yes",0,0,"No",0,3865,"Yes","41-60","41-60M",0,12,52792,"M","Yes","No","Blue Collar","High School",213473,8,"Highly Urban",40,0
1,24,"Commercial",20250,3,2,"Van","no",5040,1,"No",0,0,"No","25-40","25-40M",1,12,149453,"M","Yes","No","Professional","Bachelors",390144,6,"Highly Urban",34,3
1,24,"Private",23120,6,2,"Sedan","no",0,0,"No",1,7765,"Yes","25-40","25-40M",1,12,149453,"M","Yes","No","Professional","Bachelors",390144,6,"Highly Urban",34,6
0,27,"Private",4500,7,2,"Pickup","no",5575,2,"No",2,835,"Yes","25-40","25-40M",0,9,13410,"M","Yes","No","Student","High School",0,10,"Urban",24,7
0,33,"Private",7240,6,1,"SUV","no",20134,2,"Yes",3,0,"No","25-40","25-40F",3,9,17372,"F","Yes","No","Clerical","High School",107484,1,"Highly Urban",39,6
0,29,"Commercial",31780,1,2,"Panel Truck","yes",0,0,"No",0,0,"No","41-60","41-60M",0,8,74003,"M","Yes","No","Blue Collar","High School",249395,10,"Rural",49,0
0,32,"Private",11030,13,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,10,28129,"F","Yes","No","Clerical","High School",162420,1,"Rural",41,13
0,40,"Private",25280,6,1,"Pickup","no",2596,2,"No",2,0,"No",">60",">60M",0,15,35095,"M","Yes","No","Manager","Bachelors",200581,17,"Urban",62,6
3,44,"Private",5590,1,2,"SUV","no",0,0,"No",0,4898,"Yes","41-60","41-60M",0,10,58049,"M","Yes","No","Manager","Masters",186384,15,"Urban",48,0
0,27,"Private",27020,6,1,"Sedan","yes",0,0,"No",3,0,"No","41-60","41-60M",0,10,77686,"M","Yes","No","Doctor","PhD",240777,8,"Urban",55,6
0,29,"Private",22630,1,3,"Sedan","yes",0,0,"No",2,0,"No","41-60","41-60M",0,10,60213,"M","Yes","No","Professional","High School",216721,7,"Urban",40,0
0,30,"Private",12120,4,3,"Pickup","no",0,0,"No",2,0,"No","41-60","41-60M",0,15,57446,"M","Yes","No","Professional","High School",205310,7,"Highly Urban",42,4
0,30,"Commercial",25090,4,3,"Panel Truck","no",0,0,"No",1,5324,"Yes","41-60","41-60M",0,15,57446,"M","Yes","No","Professional","High School",205310,7,"Highly Urban",42,4
0,34,"Private",7430,1,1,"SUV","no",0,0,"No",4,0,"No","25-40","25-40F",0,10,90519,"F","Yes","No","Lawyer","Masters",248221,18,"Urban",32,0
0,46,"Private",9130,10,1,"SUV","no",5177,2,"No",6,0,"No","25-40","25-40F",2,13,39324,"F","No","Yes","Home Maker","Bachelors",151114,10,"Highly Urban",32,10
2,35,"Commercial",5800,1,2,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",2,11,98429,"F","Yes","No","Blue Collar","High School",260696,7,"Rural",41,0
0,32,"Commercial",19310,4,2,"Van","yes",27959,1,"No",0,4805,"Yes","41-60","41-60M",0,9,78083,"M","No","No","","Masters",0,1,"Highly Urban",47,4
0,53,"Private",14310,3,2,"Sedan","no",3491,3,"No",0,0,"No","41-60","41-60M",0,9,103721,"M","No","No","Lawyer","Masters",0,13,"Highly Urban",49,3
0,30,"Commercial",19150,6,1,"Sports Car","no",7248,3,"No",3,0,"No","25-40","25-40F",3,14,95191,"F","Yes","No","Blue Collar","Bachelors",269159,11,"Highly Urban",34,6
0,5,"Commercial",23490,11,3,"Pickup","no",0,0,"No",2,0,"No","41-60","41-60F",0,0,0,"F","Yes","No","Home Maker","PhD",125266,8,"Highly Urban",55,11
0,43,"Commercial",33750,6,3,"Panel Truck","no",6016,1,"No",5,0,"No","41-60","41-60F",0,13,69214,"F","Yes","No","Home Maker","PhD",225537,18,"Urban",55,6
0,27,"Private",11300,4,1,"Pickup","no",0,0,"No",0,0,"No","25-40","25-40F",1,0,0,"F","Yes","No","Home Maker","High School",154602,8,"Rural",32,4
1,18,"Private",17910,1,1,"Sedan","yes",41844,3,"No",1,0,"No","41-60","41-60M",1,11,31875,"M","No","Yes","Blue Collar","<High School",0,1,"Urban",55,0
0,13,"Private",15290,1,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,13,96886,"F","Yes","No","Professional","Bachelors",256416,10,"Urban",40,0
0,66,"Commercial",26420,7,2,"Pickup","no",0,0,"No",1,0,"No","41-60","41-60F",0,13,78552,"F","Yes","No","Professional","Bachelors",246264,9,"Rural",40,7
0,9,"Commercial",7300,1,3,"SUV","no",0,0,"Yes",4,5141,"Yes","41-60","41-60F",0,0,0,"F","Yes","No","Student","High School",0,1,"Urban",58,0
0,55,"Commercial",33220,1,1,"Panel Truck","yes",0,0,"No",2,0,"No","25-40","25-40M",1,11,92633,"M","Yes","No","Blue Collar","High School",268718,7,"Rural",35,0
0,20,"Commercial",19930,3,1,"Pickup","no",0,0,"No",2,0,"No","41-60","41-60F",0,10,61610,"F","Yes","No","Professional","Bachelors",180747,13,"Urban",51,3
0,5,"Private",8070,1,3,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,23486,"F","No","No","Home Maker","Bachelors",0,12,"Rural",43,0
0,32,"Private",7320,3,1,"SUV","no",8498,2,"No",4,0,"No","41-60","41-60F",0,15,25632,"F","No","No","Home Maker","Bachelors",0,8,"Urban",50,3
0,44,"Private",9380,4,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,7,37771,"F","Yes","No","Home Maker","Bachelors",169247,11,"Rural",39,4
0,18,"Commercial",22820,1,1,"Panel Truck","yes",0,0,"No",1,8047,"Yes","41-60","41-60M",0,10,109953,"M","No","No","","Masters",323579,12,"Urban",40,0
1,29,"Commercial",4250,7,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",2,14,12259,"M","No","Yes","Student","Bachelors",0,9,"Rural",40,7
0,27,"Commercial",7500,1,2,"Pickup","no",7888,2,"No",0,0,"No","41-60","41-60M",2,14,17026,"M","Yes","No","Clerical","<High School",146136,5,"Urban",41,0
0,39,"Private",12070,3,3,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,5,108701,"F","Yes","No","Manager","Masters",337340,17,"Urban",41,3
0,39,"Private",15590,7,3,"SUV","no",0,0,"No",2,0,"No","41-60","41-60F",0,5,92868,"F","Yes","No","Manager","Masters",256927,9,"Urban",43,7
0,31,"Commercial",28970,4,3,"Pickup","no",0,0,"No",2,0,"No","41-60","41-60F",0,5,92868,"F","Yes","No","Manager","Masters",256927,9,"Urban",45,4
2,49,"Commercial",12470,4,1,"Sports Car","no",0,0,"No",5,0,"No",">60",">60F",2,13,48734,"F","Yes","No","Blue Collar","High School",207509,1,"Rural",56,4
0,23,"Private",43510,1,1,"SUV","no",6302,2,"No",2,0,"No","41-60","41-60F",0,12,221817,"F","Yes","No","Doctor","PhD",551915,16,"Highly Urban",50,0
0,30,"Private",6000,1,1,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",0,13,44967,"M","Yes","No","Clerical","High School",205531,9,"Urban",56,0
0,22,"Private",10500,1,1,"SUV","no",0,0,"No",3,0,"No","25-40","25-40F",2,12,26074,"F","Yes","No","Clerical","High School",167980,1,"Highly Urban",33,0
0,27,"Private",18080,4,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,0,0,"F","Yes","No","Home Maker","Masters",73210,18,"Urban",48,4
0,44,"Private",13570,10,1,"Sports Car","no",0,0,"No",0,4037,"Yes",">60",">60F",0,14,59690,"F","Yes","No","Lawyer","PhD",232227,14,"Urban",60,10
0,24,"Private",22680,6,1,"Sedan","yes",6314,2,"No",5,0,"No","41-60","41-60M",0,13,69158,"M","No","No","Professional","Masters",0,16,"Highly Urban",41,6
0,20,"Commercial",11920,4,2,"Pickup","yes",2043,1,"No",1,25695,"Yes","25-40","25-40M",3,9,45803,"M","No","Yes","Blue Collar","High School",154602,1,"Urban",25,4
0,50,"Private",9560,7,2,"SUV","no",0,0,"No",2,0,"No","41-60","41-60F",0,13,59781,"F","Yes","No","Home Maker","Bachelors",246460,1,"Urban",52,7
0,29,"Commercial",6600,4,1,"Pickup","yes",0,0,"No",0,0,"No","41-60","41-60M",0,0,0,"M","Yes","No","Student","High School",109799,7,"Urban",50,4
1,46,"Private",13540,1,1,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",4,16,50822,"F","Yes","No","Clerical","High School",161182,1,"Highly Rural",36,0
0,16,"Commercial",8850,3,2,"SUV","no",0,0,"No",0,2251,"Yes","41-60","41-60F",0,11,73806,"F","No","No","Blue Collar","High School",216274,1,"Urban",46,3
0,29,"Commercial",9160,6,2,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60M",0,12,51512,"M","No","No","Clerical","Bachelors",0,4,"Rural",50,6
0,20,"Commercial",10470,1,1,"Pickup","no",27667,1,"Yes",4,0,"No","41-60","41-60M",0,10,92395,"M","Yes","No","Blue Collar","Bachelors",277497,11,"Highly Urban",37,0
0,25,"Commercial",16230,1,1,"Van","yes",5330,1,"No",0,3884,"Yes","41-60","41-60M",1,13,24660,"M","Yes","No","Professional","High School",147588,1,"Highly Urban",39,0
0,40,"Private",15820,1,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,11,28063,"M","No","No","Clerical","High School",114907,8,"Urban",41,0
0,54,"Commercial",20580,11,1,"Van","yes",2601,1,"No",0,1828,"Yes","41-60","41-60M",3,17,35092,"M","Yes","No","Professional","Masters",154602,13,"Highly Urban",54,11
0,16,"Commercial",1500,1,2,"Sports Car","no",0,0,"No",2,0,"No","41-60","41-60F",2,12,47343,"F","Yes","No","Blue Collar","High School",218313,8,"Rural",42,0
0,45,"Private",12580,10,4,"SUV","no",7450,1,"No",3,0,"No","41-60","41-60F",0,8,48656,"F","Yes","No","Blue Collar","Bachelors",194871,7,"Rural",41,10
0,31,"Commercial",30870,4,4,"Sports Car","no",0,0,"No",3,0,"No","41-60","41-60F",0,8,36234,"F","Yes","No","Manager","Bachelors",151414,5,"Urban",44,4
0,32,"Private",9820,7,4,"SUV","no",0,0,"No",1,0,"No","41-60","41-60F",0,8,47288,"F","Yes","No","Manager","Bachelors",191476,10,"Urban",44,7
0,32,"Private",5120,6,4,"SUV","no",0,0,"No",1,0,"No","41-60","41-60F",0,8,47288,"F","Yes","No","Manager","Bachelors",191476,10,"Urban",44,6
1,5,"Commercial",3950,4,1,"SUV","no",4227,2,"No",0,0,"No","25-40","25-40F",2,14,24546,"F","Yes","No","Blue Collar","High School",147125,10,"Urban",37,4
0,36,"Private",6500,7,1,"Pickup","yes",0,0,"No",1,0,"No","41-60","41-60M",0,9,154602,"M","No","No","Lawyer","Masters",0,11,"Urban",49,7
3,27,"Commercial",29170,6,1,"Panel Truck","yes",0,0,"No",4,4541,"Yes","25-40","25-40M",3,14,60854,"M","Yes","No","","Masters",154602,8,"Urban",37,6
0,35,"Private",6400,4,1,"Sports Car","no",5761,3,"No",0,0,"No","41-60","41-60F",0,8,1133,"F","Yes","No","Home Maker","<High School",117420,1,"Urban",45,4
0,9,"Private",10540,1,1,"SUV","no",0,0,"No",2,0,"No","41-60","41-60F",0,7,44358,"F","Yes","No","Clerical","<High School",169297,6,"Highly Rural",42,0
0,22,"Private",13850,4,1,"Sedan","yes",0,0,"No",3,0,"No","41-60","41-60M",0,13,70494,"M","Yes","No","Manager","PhD",227305,15,"Urban",50,4
0,32,"Private",18150,1,3,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,15,39422,"F","Yes","No","Clerical","High School",173117,8,"Urban",54,0
0,45,"Commercial",28690,10,3,"Pickup","no",11068,3,"No",0,6528,"Yes","41-60","41-60F",0,15,43393,"F","Yes","No","Blue Collar","High School",157054,8,"Highly Urban",54,10
0,46,"Private",15100,1,1,"Sedan","yes",0,0,"No",2,0,"No",">60",">60M",2,10,61610,"M","Yes","No","Professional","Bachelors",249286,8,"Rural",62,0
0,99,"Private",9440,6,1,"Sports Car","no",1769,3,"No",3,0,"No","25-40","25-40F",3,14,49450,"F","No","Yes","Clerical","Bachelors",225886,10,"Highly Rural",25,6
0,6,"Private",9800,7,2,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",0,12,61610,"F","Yes","No","Manager","PhD",233181,10,"Urban",36,7
0,32,"Private",13160,4,1,"Sports Car","no",10412,1,"No",6,0,"No","41-60","41-60F",1,0,0,"F","No","Yes","Home Maker","Masters",0,13,"Highly Urban",39,4
0,45,"Commercial",7400,3,1,"Pickup","yes",3903,4,"No",3,1098,"Yes","41-60","41-60M",2,0,61610,"M","Yes","No","Student","Bachelors",119473,11,"Urban",53,3
0,31,"Private",11940,7,1,"Pickup","yes",974,2,"No",6,0,"No","41-60","41-60M",0,12,47660,"M","Yes","No","Professional","Masters",180206,18,"Highly Urban",41,7
