"Driving_kids","TRAVTIME","COMMERCIAL_VEHICLE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","Past_claim","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","Kids","NEW_IN_JOB","INCOME","SEX_MALE","MARRIED","SINGLE_PARENT","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","URBAN_NOT_RURAL","AGE_YEARS","College_MAX_EDUC","Sedan","Student","Blue_collar","Young_age","Homeowner"
1,30,1,25730,3,1,"Panel Truck",1,1410,1,0,10,6528,1,"25-40",1,0,41230,1,1,0,"Clerical","Bachelors",154602,5,1,37,1,0,0,0,0,1
0,56,0,17380,6,2,"SUV",0,0,0,0,0,4266,1,"41-60",0,0,32589,0,1,0,"Professional","High School",169057,4,1,44,0,0,0,0,0,1
0,36,1,26840,1,1,"Panel Truck",1,0,0,1,2,4373,1,"41-60",1,0,51120,1,0,1,"Professional","High School",0,8,1,40,0,0,0,0,0,0
0,57,0,11940,1,1,"Pickup",0,4792,1,0,8,3782,1,"41-60",0,0,25761,1,1,0,"Clerical","Bachelors",149672,11,1,57,1,0,0,0,0,1
0,5,1,7960,4,2,"SUV",0,5562,1,0,0,0,0,"41-60",1,0,61610,0,0,1,"Student","High School",0,10,1,36,0,0,1,0,0,0
0,40,0,1500,3,2,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,85317,1,0,0,"Lawyer","Masters",0,1,0,47,1,1,0,0,0,0
0,29,1,24160,1,2,"Panel Truck",1,0,0,0,2,0,0,"41-60",0,0,80297,1,0,0,"Other","Masters",0,13,1,52,1,0,0,0,0,0
1,21,0,19900,11,1,"Sedan",0,0,0,0,0,0,0,"25-40",1,0,125309,0,1,0,"Professional","Bachelors",154602,8,0,34,1,1,0,0,0,1
0,41,1,22740,9,1,"SUV",0,7019,1,0,1,5207,1,"25-40",1,0,66390,0,0,1,"Blue Collar","Bachelors",0,10,1,23,1,0,0,1,1,0
0,44,1,14040,7,3,"Sedan",0,32239,1,1,5,0,0,"41-60",0,0,76399,1,1,0,"Blue Collar","High School",225768,1,1,48,0,1,0,1,0,1
0,23,0,8450,13,2,"Sports Car",0,5389,1,0,3,0,0,"25-40",0,0,29499,0,0,0,"Home Maker","High School",129021,1,1,36,0,0,0,0,0,1
0,23,0,8450,14,2,"SUV",0,0,0,0,0,0,0,"25-40",0,0,29499,0,0,0,"Home Maker","High School",129021,1,1,36,0,0,0,0,0,1
0,36,0,2950,6,3,"Sedan",1,0,0,1,0,0,0,"25-40",0,0,141632,1,0,0,"Professional","Masters",0,17,1,32,1,1,0,0,0,0
0,64,0,11640,1,3,"Pickup",0,8939,1,0,4,0,0,"25-40",0,0,136306,1,0,0,"Professional","Masters",0,16,1,36,1,0,0,0,0,0
0,28,0,1500,1,1,"Sedan",1,6521,1,0,4,0,0,"41-60",0,0,38768,1,1,0,"Clerical","Bachelors",177896,11,1,49,1,1,0,0,0,1
0,47,1,16490,1,2,"Van",1,0,0,0,0,0,0,"41-60",0,0,103884,1,0,0,"Other","Masters",305037,14,1,47,1,0,0,0,0,1
0,52,0,19530,1,1,"Van",0,0,0,0,0,0,0,"25-40",1,0,66592,1,1,0,"Clerical","Bachelors",175461,12,0,30,1,0,0,0,0,1
0,18,0,20260,1,1,"Sports Car",0,5603,1,0,0,3705,1,"41-60",0,0,58945,0,0,0,"Professional","Bachelors",0,10,1,44,1,0,0,0,0,0
0,5,0,7910,1,1,"SUV",0,2616,1,0,1,4021,1,"25-40",1,0,37130,0,0,1,"Blue Collar","<High School",0,1,1,23,0,0,0,1,1,0
0,19,0,13980,1,2,"Sedan",1,0,0,0,0,0,0,"16-24",0,0,12527,0,1,0,"Clerical","Bachelors",70594,7,1,23,1,1,0,0,1,1
0,14,0,7990,1,1,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,19909,0,1,0,"Clerical","<High School",130331,1,1,41,0,0,0,0,0,1
0,19,0,19840,1,1,"SUV",0,5341,1,0,8,3824,1,"41-60",0,0,22358,0,0,0,"Clerical","High School",0,1,1,44,0,0,0,0,0,0
0,55,0,15030,1,3,"Sedan",0,1493,1,0,5,0,0,"41-60",0,0,88285,1,1,0,"Professional","Bachelors",281686,13,1,46,1,1,0,0,0,1
0,55,0,19420,9,3,"Sedan",0,2476,1,0,5,0,0,"41-60",0,0,83967,1,1,0,"Professional","Bachelors",215941,6,1,50,1,1,0,0,0,1
0,22,1,13160,6,1,"SUV",0,24983,1,1,4,1710,1,"25-40",0,0,77591,0,0,0,"Blue Collar","Bachelors",0,11,1,39,1,0,0,1,0,0
1,28,1,9230,4,1,"Sedan",0,0,0,0,0,0,0,"25-40",1,0,39338,1,0,1,"Blue Collar","High School",0,1,0,34,0,1,0,1,0,0
0,37,0,12100,6,1,"SUV",0,0,0,0,0,0,0,"41-60",1,0,106036,0,1,0,"Professional","Masters",301485,19,1,47,1,0,0,0,0,1
0,51,1,8950,6,1,"Pickup",0,4955,1,0,7,4696,1,"25-40",1,0,34512,1,0,1,"Blue Collar","High School",0,1,1,37,0,0,0,1,0,0
0,64,0,16260,4,2,"SUV",0,0,0,0,0,0,0,"25-40",0,0,55424,0,0,0,"Blue Collar","<High School",0,4,1,32,0,0,0,1,0,0
0,26,1,34920,1,2,"Sedan",0,0,0,1,0,1985,1,"25-40",0,0,64947,0,0,0,"Blue Collar","High School",0,1,1,32,0,1,0,1,0,0
0,44,0,6800,6,1,"Sports Car",0,0,0,0,0,0,0,"41-60",0,1,0,0,1,0,"Home Maker","<High School",111180,8,0,53,0,0,0,0,0,1
0,25,0,15110,1,2,"SUV",0,3928,1,0,0,3640,1,"41-60",0,0,75013,0,0,0,"Lawyer","Masters",237750,9,1,39,1,0,0,0,0,1
0,47,0,6810,4,2,"SUV",0,25901,1,0,0,0,0,"41-60",0,0,116327,0,0,0,"Lawyer","Masters",0,12,1,39,1,0,0,0,0,0
0,41,0,23630,9,3,"Sports Car",0,0,0,0,3,0,0,"41-60",0,0,153941,0,1,0,"Lawyer","PhD",421045,12,1,45,1,0,0,0,0,1
0,15,0,17520,1,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,100095,0,0,1,"Lawyer","Masters",0,19,1,36,1,0,0,0,0,0
0,30,0,31180,7,1,"Pickup",0,0,0,0,1,0,0,"41-60",0,0,116668,0,0,0,"Professional","Masters",0,12,1,42,1,0,0,0,0,0
0,66,0,24240,8,1,"Pickup",0,0,0,0,3,0,0,"25-40",0,0,88298,0,0,0,"Manager","Bachelors",246895,19,1,34,1,0,0,0,0,1
0,58,0,14030,3,3,"SUV",0,0,0,0,0,4277,1,"25-40",1,0,26112,0,1,0,"Clerical","<High School",117229,5,0,27,0,0,0,0,0,1
0,46,0,3540,1,3,"SUV",0,0,0,0,3,6445,1,"25-40",1,0,36343,0,1,0,"Clerical","High School",156621,1,1,27,0,0,0,0,0,1
0,32,0,8140,10,1,"Sports Car",0,41175,1,1,3,13720,1,"41-60",0,1,0,0,0,0,"Home Maker","Bachelors",84486,1,1,42,1,0,0,0,0,1
0,49,0,9460,7,1,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,27616,1,1,0,"Lawyer","Masters",167006,10,1,48,1,1,0,0,0,1
0,35,0,12140,4,2,"SUV",0,0,0,0,3,0,0,"41-60",0,0,59375,0,1,0,"Clerical","Bachelors",244565,12,1,49,1,0,0,0,0,1
0,27,0,9280,6,1,"Sedan",0,0,0,0,0,0,0,"25-40",0,0,43821,1,1,0,"Blue Collar","<High School",205035,5,0,31,0,1,0,1,0,1
0,17,0,10910,4,1,"SUV",0,6138,1,0,6,0,0,"41-60",1,0,23097,0,1,0,"Clerical","<High School",127612,1,1,38,0,0,0,0,0,1
0,41,0,8780,6,2,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,45114,1,1,0,"Clerical","High School",121949,1,1,26,0,0,0,0,0,1
0,23,1,8910,1,2,"Pickup",1,40998,1,1,2,0,0,"25-40",1,0,42774,1,1,0,"Clerical","<High School",144023,5,1,28,0,0,0,0,0,1
0,57,0,14730,3,2,"Sedan",0,0,0,0,2,0,0,"41-60",0,0,43610,1,1,0,"Lawyer","Masters",160173,7,1,45,1,1,0,0,0,1
0,26,0,26860,1,2,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,81284,1,1,0,"Lawyer","Masters",231329,16,1,47,1,1,0,0,0,1
0,5,0,8210,4,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,108677,0,1,0,"Blue Collar","<High School",297884,6,1,38,0,0,0,1,0,1
0,35,1,23780,1,1,"Panel Truck",1,3808,1,0,0,5047,1,"25-40",0,0,101059,1,1,0,"Professional","Bachelors",302340,9,1,37,1,0,0,0,0,1
0,34,1,11600,6,1,"Sedan",0,0,0,0,0,45191,1,"41-60",0,0,61610,0,1,0,"Student","High School",0,1,1,55,0,1,1,0,0,0
0,12,1,12510,1,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,63770,0,1,0,"Blue Collar","High School",216280,9,0,33,0,0,0,1,0,1
0,50,1,23280,6,1,"Panel Truck",1,1749,1,0,5,0,0,"41-60",0,0,84028,1,0,0,"Other","Masters",223747,17,1,42,1,0,0,0,0,1
0,37,1,7100,11,1,"Sedan",0,0,0,0,2,2934,1,"25-40",1,0,20986,0,0,1,"Blue Collar","High School",0,8,1,32,0,1,0,1,0,0
0,14,0,14630,1,2,"SUV",0,8395,1,0,0,0,0,"41-60",0,0,77267,0,0,0,"Manager","Bachelors",0,9,1,50,1,0,0,0,0,0
0,50,1,26440,7,2,"Panel Truck",0,0,0,0,1,0,0,"41-60",1,0,49680,1,0,1,"Blue Collar","Bachelors",228046,5,1,41,1,0,0,1,0,1
0,50,1,6100,3,2,"Pickup",0,2986,1,0,0,7145,1,"41-60",1,0,49680,1,0,1,"Blue Collar","Bachelors",228046,5,1,41,1,0,0,1,0,1
0,44,1,25290,11,1,"Panel Truck",1,0,0,0,0,0,0,"41-60",0,0,42127,1,0,0,"Other","Masters",154602,8,1,43,1,0,0,0,0,1
0,26,1,7580,16,1,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,172119,1,1,0,"Manager","PhD",429985,12,1,41,1,0,0,0,0,1
0,52,0,26920,10,1,"SUV",0,0,0,0,2,1972,1,"41-60",0,0,15512,0,0,0,"Blue Collar","<High School",117398,7,1,49,0,0,0,1,0,1
0,30,0,17930,1,1,"Sports Car",0,4037,1,0,0,0,0,"41-60",0,0,54545,0,0,0,"Manager","Bachelors",0,10,1,49,1,0,0,0,0,0
0,21,0,9420,1,3,"SUV",0,6161,1,0,2,0,0,"41-60",0,0,61610,0,1,0,"Clerical","<High School",139588,7,1,53,0,0,0,0,0,1
0,17,0,7960,4,3,"SUV",0,4351,1,0,1,0,0,"41-60",0,0,38435,0,1,0,"Clerical","High School",156981,1,1,53,0,0,0,0,0,1
0,21,1,27360,1,3,"Pickup",0,2357,1,0,3,0,0,"41-60",0,0,38435,0,1,0,"Clerical","High School",156981,1,1,56,0,0,0,0,0,1
0,35,1,31540,1,2,"Panel Truck",0,0,0,0,1,0,0,"41-60",0,0,123969,1,1,0,"Other","Masters",347418,8,1,57,1,0,0,0,0,1
0,5,0,7850,6,2,"Sports Car",0,2219,1,0,0,0,0,"41-60",0,0,81948,0,1,0,"Professional","High School",308197,1,1,49,0,0,0,0,0,1
0,36,0,2950,4,6,"SUV",0,0,0,0,0,0,0,"41-60",0,1,0,0,0,0,"Home Maker","PhD",0,12,1,55,1,0,0,0,0,0
0,29,0,34470,1,6,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,32857,0,0,0,"Home Maker","PhD",0,20,0,57,1,0,0,0,0,0
0,23,0,14930,4,1,"Sedan",1,0,0,0,3,0,0,"41-60",0,0,76096,1,0,0,"Lawyer","PhD",0,21,1,48,1,1,0,0,0,0
0,35,0,10240,6,1,"SUV",0,6706,1,0,3,0,0,">60",1,0,25426,1,0,1,"Clerical","High School",0,1,1,59,0,0,0,0,0,0
0,24,0,4700,4,1,"Sedan",1,0,0,0,0,0,0,"25-40",1,1,0,1,1,0,"Student","<High School",0,8,1,32,0,1,1,0,0,0
0,10,0,7960,1,1,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,23649,0,1,0,"Blue Collar","<High School",77718,3,1,38,0,0,0,1,0,1
0,55,1,23860,1,1,"Panel Truck",1,0,0,0,0,0,0,"25-40",1,0,143195,1,1,0,"Other","PhD",346009,14,0,30,1,0,0,0,0,1
0,8,1,6330,4,1,"SUV",0,6191,1,0,8,0,0,"25-40",0,1,0,0,0,0,"Student","Bachelors",0,8,1,35,1,0,1,0,0,0
0,54,0,5100,1,2,"SUV",0,0,0,0,0,2034,1,"25-40",1,0,39400,0,1,0,"Clerical","High School",152463,1,1,35,0,0,0,0,0,1
0,30,1,8030,6,3,"Pickup",1,0,0,0,0,0,0,"25-40",1,0,36324,1,0,1,"Blue Collar","High School",0,9,0,29,0,0,0,1,0,0
0,28,0,13380,1,3,"Sedan",1,0,0,0,0,0,0,"25-40",1,0,92261,1,0,1,"Blue Collar","Bachelors",0,13,1,31,1,1,0,1,0,0
0,22,1,22580,6,1,"Panel Truck",0,0,0,1,3,0,0,"41-60",0,0,159809,1,1,0,"Other","Masters",154602,19,1,49,1,0,0,0,0,1
0,47,0,9040,6,1,"Sports Car",0,0,0,0,0,8748,1,"41-60",0,0,22395,0,1,0,"Clerical","<High School",177678,1,1,51,0,0,0,0,0,1
0,59,0,12770,6,1,"SUV",0,0,0,1,0,0,0,"41-60",0,0,112674,0,1,0,"Blue Collar","Bachelors",312871,9,0,50,1,0,0,1,0,1
1,50,0,5100,4,2,"Sports Car",0,7136,1,0,4,2546,1,"25-40",1,0,45282,0,0,1,"Blue Collar","<High School",170166,1,0,36,0,0,0,1,0,1
0,33,1,19960,6,1,"Van",0,8639,1,0,4,0,0,"41-60",0,0,57368,1,1,0,"Blue Collar","High School",210206,1,1,42,0,0,0,1,0,1
0,28,0,26840,1,1,"Pickup",0,0,0,0,2,0,0,"41-60",0,0,195415,0,1,0,"Doctor","PhD",154602,7,1,52,1,0,0,0,0,1
0,53,1,18180,7,5,"Van",1,4723,1,0,0,4232,1,"41-60",0,0,61214,1,1,0,"Blue Collar","Bachelors",219101,7,1,43,1,0,0,1,0,1
1,42,0,23840,10,1,"Sedan",0,6808,1,0,4,0,0,"25-40",1,0,132953,0,1,0,"Manager","Masters",318007,23,1,32,1,1,0,0,0,1
0,33,1,11180,3,1,"Pickup",1,9111,1,0,6,0,0,"41-60",0,0,61610,1,1,0,"Blue Collar","Bachelors",256253,3,1,52,1,0,0,1,0,1
0,30,0,6550,4,1,"Pickup",0,0,0,0,0,3065,1,"41-60",0,0,9536,1,0,0,"Blue Collar","<High School",0,1,1,38,0,0,0,1,0,0
0,5,0,16510,1,1,"Sedan",0,0,0,0,1,0,0,"41-60",1,0,22683,0,0,1,"Clerical","Bachelors",0,10,1,45,1,1,0,0,0,0
0,29,0,43450,9,1,"Van",0,0,0,0,2,0,0,"41-60",0,0,239084,0,1,0,"Doctor","PhD",538702,17,1,38,1,0,0,0,0,1
0,45,0,7860,4,1,"Sports Car",0,4632,1,0,3,0,0,"25-40",0,0,28551,0,0,0,"Home Maker","High School",128411,1,1,35,0,0,0,0,0,1
0,16,0,7760,9,1,"Sports Car",0,3955,1,0,0,0,0,"25-40",1,0,22648,0,1,0,"Blue Collar","<High School",105038,7,1,40,0,0,0,1,0,1
0,41,0,22040,11,2,"SUV",0,0,0,0,0,0,0,"41-60",0,0,63117,0,0,0,"Lawyer","Masters",0,9,1,43,1,0,0,0,0,0
0,34,0,21010,1,2,"Sports Car",0,0,0,0,0,4256,1,"41-60",0,0,100790,0,0,0,"Manager","Masters",0,12,1,45,1,0,0,0,0,0
0,56,0,27320,7,4,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,47862,0,0,0,"Professional","Masters",0,13,1,52,1,1,0,0,0,0
0,35,0,10960,1,2,"SUV",0,0,0,1,4,0,0,"25-40",1,0,121279,0,1,0,"Blue Collar","Bachelors",325518,15,1,32,1,0,0,1,0,1
0,23,1,17030,1,2,"SUV",0,13272,1,0,3,0,0,"25-40",0,0,59555,0,1,0,"Blue Collar","<High School",154602,6,0,34,0,0,0,1,0,1
1,17,0,1500,3,1,"Sports Car",0,2602,1,0,8,2686,1,"41-60",1,1,0,0,0,1,"Student","High School",0,9,1,39,0,0,1,0,0,0
0,23,0,13760,13,1,"SUV",0,34545,1,0,4,0,0,"41-60",0,0,75622,0,1,0,"Manager","High School",228396,7,1,42,0,0,0,0,0,1
0,27,0,6320,1,2,"SUV",0,0,0,0,4,0,0,"25-40",0,1,0,0,1,0,"Home Maker","High School",101305,6,1,36,0,0,0,0,0,1
0,34,0,17010,1,3,"SUV",0,0,0,1,0,0,0,"25-40",1,0,137075,0,1,0,"Manager","Masters",154602,16,1,33,1,0,0,0,0,1
0,61,1,14060,1,5,"Sedan",1,24930,1,0,10,0,0,"41-60",0,0,76638,1,0,0,"Blue Collar","High School",0,5,1,56,0,1,0,1,0,0
0,19,1,22450,6,2,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,67776,0,1,0,"Blue Collar","High School",210356,1,1,32,0,0,0,1,0,1
1,33,1,18760,6,1,"Pickup",0,0,0,0,0,1620,1,"41-60",1,0,106194,0,0,1,"Other","Masters",0,8,1,42,1,0,0,0,0,0
0,30,0,20650,1,2,"Sedan",0,0,0,0,2,0,0,"41-60",0,0,120824,0,0,0,"Doctor","PhD",0,21,1,48,1,1,0,0,0,0
0,28,0,10730,6,1,"Pickup",1,0,0,0,3,0,0,"41-60",0,0,19712,1,0,0,"Manager","Bachelors",0,8,1,53,1,0,0,0,0,0
0,18,0,14730,11,1,"Sedan",1,0,0,0,2,0,0,"41-60",0,0,87334,1,1,0,"Manager","Bachelors",208665,7,1,43,1,1,0,0,0,1
1,26,0,7070,1,1,"Sports Car",0,982,1,0,1,2753,1,"25-40",1,1,0,0,1,0,"Home Maker","Bachelors",80883,6,1,32,1,0,0,0,0,1
0,48,0,1500,6,1,"Sports Car",0,0,0,0,0,0,0,"25-40",0,1,0,0,1,0,"Home Maker","Bachelors",103199,10,0,40,1,0,0,0,0,1
0,38,0,11160,1,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,25282,0,0,1,"Clerical","High School",0,1,0,30,0,0,0,0,0,0
1,37,0,11760,3,1,"SUV",0,11528,1,0,7,3968,1,"41-60",1,0,106465,0,1,0,"Professional","Masters",329334,16,1,56,1,0,0,0,0,1
0,63,1,17580,6,1,"Van",1,0,0,0,0,0,0,"41-60",0,0,15951,1,1,0,"Student","High School",123642,1,1,46,0,0,1,0,0,1
0,35,0,12730,6,2,"Sedan",0,1332,1,0,2,0,0,"41-60",0,0,39089,1,1,0,"Clerical","High School",206898,6,1,39,0,1,0,0,0,1
0,57,1,27730,1,1,"Panel Truck",1,19629,1,0,5,0,0,"25-40",1,0,95438,1,1,0,"Blue Collar","<High School",260567,7,1,30,0,0,0,1,0,1
0,47,0,19500,17,2,"Van",1,0,0,0,0,0,0,"41-60",0,0,123999,1,0,0,"Professional","High School",332786,8,1,54,0,0,0,0,0,1
0,21,0,6800,1,1,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,46817,1,1,0,"Manager","Masters",223487,13,1,53,1,0,0,0,0,1
0,15,1,10070,9,1,"Sedan",1,0,0,0,4,0,0,"16-24",1,0,747,1,0,1,"Student","Bachelors",0,1,1,22,1,1,1,0,1,0
0,84,0,15660,11,3,"Sedan",0,9837,1,0,9,0,0,"41-60",0,0,105567,1,0,0,"Manager","Bachelors",0,8,1,47,1,1,0,0,0,0
0,74,0,19740,6,3,"Sedan",1,4447,1,0,0,0,0,"41-60",0,0,52395,1,0,0,"Manager","Bachelors",0,4,1,49,1,1,0,0,0,0
0,23,0,3320,1,1,"Sports Car",0,0,0,0,0,0,0,"25-40",1,0,40180,0,1,0,"Home Maker","Masters",164346,2,0,38,1,0,0,0,0,1
0,53,1,33630,1,1,"Panel Truck",1,10074,1,0,3,0,0,"41-60",0,0,192297,1,1,0,"Other","PhD",488216,21,1,57,1,0,0,0,0,1
0,46,1,22700,7,2,"SUV",0,0,0,0,1,0,0,"41-60",0,0,29702,0,0,0,"Blue Collar","High School",0,8,0,46,0,0,0,1,0,0
0,31,1,6300,1,2,"Sports Car",0,6041,1,0,4,4758,1,"41-60",0,0,34390,0,0,0,"Blue Collar","Bachelors",0,9,0,48,1,0,0,1,0,0
0,43,0,17980,3,1,"Sedan",0,0,0,0,1,6004,1,"41-60",0,0,45038,0,0,0,"Professional","Bachelors",242566,16,1,59,1,1,0,0,0,1
0,24,0,28270,4,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,107503,0,1,0,"Lawyer","Masters",353815,17,1,43,1,0,0,0,0,1
1,50,0,2480,1,1,"Sedan",1,3741,1,1,3,5185,1,"41-60",1,0,9750,1,1,0,"Student","<High School",0,1,1,55,0,1,1,0,0,0
0,32,0,17440,1,1,"Van",0,0,0,0,0,1261,1,"41-60",0,0,101448,1,1,0,"Professional","Bachelors",329765,12,1,54,1,0,0,0,0,1
0,60,0,20010,1,1,"Sedan",0,4179,1,0,4,0,0,"41-60",0,0,73343,0,1,0,"Manager","High School",254600,8,1,49,0,1,0,0,0,1
0,35,1,10730,6,1,"SUV",0,0,0,1,2,4517,1,"25-40",0,0,67793,0,1,0,"Blue Collar","Bachelors",221399,14,1,26,1,0,0,1,0,1
0,14,1,21420,1,1,"Sedan",0,0,0,0,1,4719,1,"41-60",0,0,59233,0,0,0,"Blue Collar","Bachelors",167038,8,1,44,1,1,0,1,0,1
0,42,1,24410,6,1,"Pickup",0,6948,1,0,0,4579,1,"41-60",0,0,106409,0,0,0,"Other","Masters",0,18,1,41,1,0,0,0,0,0
0,55,1,11590,10,1,"SUV",0,0,0,0,3,27521,1,"41-60",0,0,50899,0,0,0,"Blue Collar","High School",0,1,1,45,0,0,0,1,0,0
1,19,1,17630,1,1,"Sedan",0,0,0,0,1,0,0,"41-60",1,0,55663,0,1,0,"Blue Collar","Bachelors",170090,8,1,43,1,1,0,1,0,1
0,51,0,8360,4,2,"Sedan",1,7466,1,0,0,0,0,"25-40",0,0,32645,1,1,0,"Doctor","PhD",190491,14,1,32,1,1,0,0,0,1
0,32,0,15790,20,2,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,88903,1,1,0,"Manager","Masters",154602,8,1,53,1,1,0,0,0,1
0,32,1,31810,10,2,"Panel Truck",1,4507,1,0,0,0,0,"41-60",0,0,88903,1,1,0,"Manager","Masters",154602,8,1,53,1,0,0,0,0,1
0,42,1,12150,8,1,"Pickup",0,0,0,0,0,708,1,"41-60",0,0,106523,0,0,0,"Blue Collar","Bachelors",0,10,1,54,1,0,0,1,0,0
0,50,1,31500,4,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,45534,0,0,0,"Blue Collar","High School",0,9,0,46,0,0,0,1,0,0
0,43,1,11840,6,1,"Pickup",1,5726,1,0,7,6435,1,"25-40",1,0,48484,1,1,0,"Professional","Bachelors",190992,11,1,32,1,0,0,0,0,1
0,81,0,13420,17,1,"Sedan",0,0,0,0,1,0,0,"25-40",1,0,86187,1,0,1,"Professional","Bachelors",241285,5,0,28,1,1,0,0,0,1
0,53,0,13120,6,3,"Sedan",1,0,0,0,1,3236,1,"25-40",0,0,21313,1,1,0,"Blue Collar","High School",140640,6,0,25,0,1,0,1,0,1
0,19,1,8210,6,3,"Pickup",1,0,0,0,1,0,0,"25-40",0,0,33768,1,1,0,"Professional","High School",147167,1,1,29,0,0,0,0,0,1
1,41,1,21020,1,1,"Sedan",1,0,0,0,0,5074,1,">60",1,0,33644,1,1,0,"Blue Collar","High School",186626,1,1,61,0,1,0,1,0,1
0,30,0,11630,6,1,"SUV",0,0,0,1,0,0,0,"25-40",1,0,27462,0,0,1,"Clerical","High School",0,1,0,32,0,0,0,0,0,0
0,36,0,11910,1,1,"Sports Car",0,9868,1,0,0,3257,1,"41-60",0,0,61610,0,0,0,"Lawyer","Masters",0,18,1,44,1,0,0,0,0,0
0,39,0,5840,1,1,"Sports Car",0,6247,1,0,4,378,1,"25-40",1,0,6398,0,1,0,"Home Maker","Bachelors",109751,12,1,35,1,0,0,0,0,1
0,46,0,19220,4,3,"SUV",0,12204,1,0,0,0,0,"25-40",1,0,55341,0,1,0,"Lawyer","Masters",180901,17,1,36,1,0,0,0,0,1
0,22,1,21370,10,2,"Pickup",0,0,0,0,5,0,0,"41-60",0,0,61610,0,1,0,"Other","Masters",238741,21,1,48,1,0,0,0,0,1
0,42,0,18710,4,2,"SUV",0,4118,1,0,3,2027,1,"41-60",0,0,122070,0,1,0,"Lawyer","Masters",335023,13,0,52,1,0,0,0,0,1
0,26,1,17320,5,1,"Van",1,0,0,0,1,0,0,"41-60",0,0,133908,1,1,0,"Other","PhD",358993,16,1,42,1,0,0,0,0,1
0,41,1,9460,4,2,"Pickup",1,0,0,0,0,0,0,"25-40",0,0,52720,1,0,0,"Clerical","High School",0,1,0,32,0,0,0,0,0,0
0,31,0,10740,10,1,"SUV",0,0,0,0,0,0,0,"25-40",1,1,0,0,0,1,"Student","<High School",0,1,1,30,0,0,1,0,0,0
0,57,1,30870,1,1,"Panel Truck",0,0,0,0,2,0,0,"41-60",0,0,110140,1,1,0,"Professional","Bachelors",318086,15,1,52,1,0,0,0,0,1
0,44,0,12260,10,1,"Sedan",0,0,0,0,0,0,0,"25-40",1,0,21628,0,0,1,"Home Maker","<High School",60877,8,1,37,0,1,0,0,0,1
0,27,1,33600,10,2,"Panel Truck",1,37394,1,0,0,0,0,"25-40",1,0,189093,1,0,1,"Other","PhD",0,7,1,29,1,0,0,0,0,0
0,30,1,39540,1,1,"Van",0,6599,1,0,6,6693,1,"41-60",0,0,95903,0,1,0,"Professional","Bachelors",285983,8,1,41,1,0,0,0,0,1
0,45,0,37200,1,2,"Sedan",1,0,0,0,1,0,0,"41-60",0,0,134164,1,1,0,"Professional","Bachelors",352609,10,1,56,1,1,0,0,0,1
0,19,1,5400,1,1,"SUV",0,0,0,0,2,0,0,"25-40",1,0,79484,0,1,0,"Blue Collar","Bachelors",239904,4,0,33,1,0,0,1,0,1
0,32,1,41490,4,2,"Panel Truck",1,0,0,0,0,0,0,"41-60",0,0,165373,1,0,0,"Other","Masters",0,20,1,43,1,0,0,0,0,0
0,32,1,18040,1,2,"Van",1,1088,1,0,0,0,0,"41-60",0,0,165373,1,0,0,"Other","Masters",0,20,1,43,1,0,0,0,0,0
0,48,0,16670,1,1,"Sedan",0,11375,1,0,6,0,0,"41-60",0,0,63936,0,0,0,"Blue Collar","High School",241912,1,1,46,0,1,0,1,0,1
0,10,1,4100,1,1,"Sports Car",0,11279,1,0,5,4524,1,"25-40",1,1,0,0,1,0,"Student","Bachelors",0,6,1,26,1,0,1,0,0,0
0,30,0,20150,13,1,"SUV",0,0,0,0,4,0,0,"41-60",0,0,87961,0,1,0,"Lawyer","PhD",275723,10,1,47,1,0,0,0,0,1
1,79,1,14820,7,2,"Sedan",0,0,0,0,0,0,0,"41-60",1,0,45784,1,1,0,"Blue Collar","<High School",165388,6,1,38,0,1,0,1,0,1
0,41,0,19300,4,1,"Van",1,7291,1,0,4,2574,1,"25-40",0,0,74202,1,0,0,"Clerical","Bachelors",0,13,1,26,1,0,0,0,0,0
0,60,0,20480,4,1,"Van",1,0,0,0,4,0,0,"25-40",1,0,126678,1,1,0,"Blue Collar","Bachelors",325815,15,0,32,1,0,0,1,0,1
0,20,0,21080,7,2,"SUV",0,0,0,0,0,0,0,"41-60",0,0,76916,0,1,0,"Professional","Masters",255588,5,1,48,1,0,0,0,0,1
